# Ariba kategori kataloğu — İKİ dışa aktarımdan ÜRETİLDİ, elle düzenlenmez.
#   tam (firma kategori seçimi) : ariba-tum-kategoriler-hiyerarsik.csv
#   discovery (talep/ilan)      : ariba-discovery-tum-kategoriler-hiyerarsik.csv
# Üretici: prisma/scripts/import-ariba-csv.ts · ADLAR BİREBİR.
# Biçim: <kod8> ⇥ <seviye> ⇥ <üstKod8> ⇥ <segmentHarfi> ⇥ <ad> ⇥ <inDiscovery 1|0> ⇥ <altAdlar |-ayrık>
# 158018 kategori — L1:58 L2:558 L3:7966 L4:149436
# Discovery alt kümesi: 158005 — L1:58 L2:558 L3:7966 L4:149423
10152202	4	10152200		Keten tohumları veya fideleri	1	
10152300	3	10150000		Legume seeds and seedlings	1	
10152301	4	10152300		Bean seeds or seedlings	1	
10152302	4	10152300		Soya seeds or seedlings	1	
10152303	4	10152300		Cow pea seeds or seedlings	1	
10152400	3	10150000		Tuber seeds and seedlings	1	
10152401	4	10152400		Potato seeds or seedlings	1	
10152402	4	10152400		Turnip seeds or seedlings	1	
10152403	4	10152400		Sweet potato seeds or seedlings	1	
10152404	4	10152400		Carrot seeds or seedlings	1	
10152405	4	10152400		Radish seeds or seedlings	1	
10160000	2	10000000		Çiçekçilik ve ormancılık ürünleri	1	
10161500	3	10160000		Ağaçlar ve fundalar	1	
10161501	4	10161500		Zeytin ağaçları	1	
10161502	4	10161500		Kahve fundaları	1	
10161503	4	10161500		Kakao ağaçları	1	
10161504	4	10161500		Elma ağaçları	1	
10161505	4	10161500		Şeftali ağaçları	1	
10161506	4	10161500		Portakal ağaçları	1	
10161507	4	10161500		Orman gülü fundaları	1	
10161508	4	10161500		Çay fundaları	1	
10161509	4	10161500		Kozalaklı ağaçlar	1	
10161510	4	10161500		İğne yapraklı ağaçlar	1	
10161511	4	10161500		Çam ağaçları	1	
10161512	4	10161500		Köknar ağaçları	1	
10161513	4	10161500		Palmiye ağaçları	1	
10161514	4	10161500		Casuarina tree	1	
10161515	4	10161500		Cypress tree	1	
10161516	4	10161500		Eucalyptus tree	1	
10161517	4	10161500		Quinoa tree	1	
10161518	4	10161500		Magnolia tree	1	
10161519	4	10161500		Mioporo bush	1	
10161520	4	10161500		Acalypha bush	1	
10161521	4	10161500		Tecomaria capensis or cape honeysuckle bush	1	
10161522	4	10161500		Croton bolaina bush	1	
10161523	4	10161500		Abutilon bush	1	
10161524	4	10161500		Ficus or fig bush	1	
10161525	4	10161500		Eggfruit tree	1	
10161526	4	10161500		Avocado tree	1	
10161527	4	10161500		Guanabanillo tree	1	
10161528	4	10161500		Star fruit tree	1	
10161529	4	10161500		Plum tree	1	
10161530	4	10161500		Quince tree	1	
10161531	4	10161500		Wingleaf soapberry tree	1	
10161532	4	10161500		Tornillo tree	1	
10161533	4	10161500		Umari tree	1	
10161534	4	10161500		Tara tree	1	
10161535	4	10161500		Sauce lloron tree	1	
10161536	4	10161500		Sauce criollo tree	1	
10161537	4	10161500		Royal poinciana tree	1	
10161538	4	10161500		Papelillo or copal blanco or bursera odorata tree	1	
10161539	4	10161500		Palo rosa tree	1	
10161540	4	10161500		Molle serrano tree	1	
10161541	4	10161500		Molle costeno tree	1	
10161542	4	10161500		Moena amarilla tree	1	
10161543	4	10161500		Moena alcanfor or canela moena tree	1	
10161544	4	10161500		Mimosa tree	1	
10161545	4	10161500		Marupa tree	1	
10161546	4	10161500		Macambo tree	1	
10161547	4	10161500		Jacaranda tree	1	
10161548	4	10161500		Huayruro tree	1	
10161549	4	10161500		Grevilia tree	1	
10161550	4	10161500		Floripondio bush	1	
10161551	4	10161500		Erica bush	1	
10161552	4	10161500		Cumala tree	1	
10161553	4	10161500		Copoazu tree	1	
10161554	4	10161500		Coral tree	1	
10161555	4	10161500		Cocona bush	1	
10161556	4	10161500		Chilean alamo tree	1	
10161557	4	10161500		Chestnut tree	1	
10161558	4	10161500		Ceder or cedro colorado tree	1	
10161559	4	10161500		Cedrela tree	1	
10161560	4	10161500		Capirona tree	1	
10161561	4	10161500		Caoba tree	1	
10161562	4	10161500		Calistemo bush	1	
10161563	4	10161500		Aroma tree	1	
10161564	4	10161500		Araucaria tree	1	
10161565	4	10161500		Anallu caspi tree	1	
10161566	4	10161500		Albizia tree	1	
10161567	4	10161500		Alamo carolino tree	1	
10161568	4	10161500		Cardenal tree	1	
10161569	4	10161500		Chiflera tree	1	
10161570	4	10161500		Cherry sapling	1	
10161571	4	10161500		Cranberry sapling	1	
10161572	4	10161500		Pomegranate sapling	1	
10161573	4	10161500		Grenadilla sapling	1	
10161574	4	10161500		Papaya sapling	1	
10161575	4	10161500		Shihuahuaco tree	1	
10161576	4	10161500		Murraya shrub	1	
10161577	4	10161500		Hibiscus tiliaceus	1	
10161578	4	10161500		Chirimoya tree	1	
10161579	4	10161500		Lemon verbena plant	1	
10161580	4	10161500		Algarrobo tree	1	
10161581	4	10161500		Neem tree	1	
10161582	4	10161500		Guayaba tree	1	
10161583	4	10161500		Lime tree	1	
10161584	4	10161500		Pear tree	1	
10161585	4	10161500		Ponciana tree	1	
10161586	4	10161500		African tulip tree	1	
10161587	4	10161500		Cinnamon tree	1	
10161588	4	10161500		Populus nigra	1	
10161589	4	10161500		Antogonon leptopus	1	
10161590	4	10161500		Carissa grandiflora	1	
10161591	4	10161500		Sapindus saponaria	1	
10161592	4	10161500		Pennisetum setaceum	1	
10161593	4	10161500		Coprosma repens	1	
10161600	3	10160000		Çiçekli bitkiler	1	
10161602	4	10161600		Atatürk çiçeği	1	
10161604	4	10161600		Azalea bitkileri	1	
10161605	4	10161600		Kaktüs bitkileri	1	
